,id,name,effect,god,rarity,tribe,mana,attack,health,type,set,In % of Decks,Deck win rate,Unique Deck WR,Tendencia,Vendidos por semana,Variação do preço %,price_ETH_$,price_GODS_$,difference_%
1089,1598,Shieldmaiden Scout,"Frontline. <br>Roar: Your opponent summons a random creature from their hand, then this creature attacks it.",war,epic,olympian,5,3,6,creature,mortal,0.005,0.447,0.447,-44,128,0.10173070430756001,0.06038193,0.060153912,0.003790576413384444
1090,1599,Commander Pyros,"After a friendly creature survives damage, give it +1/+1.",war,legendary,olympian,3,3,3,creature,mortal,0.094,0.526,0.526,52,120,0.25960958003998,9.13534419,9.446973569999999,0.03411249467109563
1091,1600,"Garron, The Red","At the end of your turn, reduce by 1 the cost of each empower card in your hand.",war,legendary,viking,4,3,4,creature,mortal,0.009000000000000001,0.442,0.442,-20,31,0.053815841674805,2.59347753,2.6825339591999997,0.03433861607430229
1092,1601,The Gods Unchained,"If you have 100 favor or more, destroy your opponent's god.",war,legendary,,5,0,0,spell,mortal,0.003,0.345,0.344,30,33,-0.042309403419495004,1.9263308399999999,1.9919868804,0.03408347052160582
1093,1602,Wretched Vanguard,Afterlife: Steal 1 health from your opponent's god.,death,common,anubian,1,1,1,creature,mortal,0.034,0.478,0.478,53,411,0.17210912704468,0.02061822,0.021219127199999997,0.029144475129278712
1094,1603,Pharaoh's Heirloom,"Summon a 1/1 Wretched Vanguard.<br> Empower 2: Also, summon a 2/2 Vile Reaver.",death,common,,1,0,0,spell,mortal,0.374,0.536,0.539,19,737,-0.11590647697449001,0.06627285000000001,0.0684498636,0.03284925274829716
1095,1604,Vengeful Surrepite,Empower 2: Destroy an enemy 2 mana creature.,death,common,anubian,2,3,2,creature,mortal,0.016,0.452,0.452,42,320,-0.034789800643921,0.01620003,0.0165919032,0.024189658908039067
1096,1605,Curse of Greed,Destroy an enemy creature with cost 3 or less.<br>Empower 2: Add a Pharaoh's Heirloom to your hand.,death,common,,2,0,0,spell,mortal,0.584,0.532,0.536,27,784,0.070201516151428,0.11192748000000001,0.1162094256,0.03825642818010366
1097,1606,Dark Sun Celebrant,"After you summon a 1 mana creature, give it +1 health. <br>Empower 1: Add a Pharaoh's Heirloom to your hand.",death,common,anubian,3,3,3,creature,mortal,0.033,0.462,0.461,73,267,0.1377580165863,0.019145489999999998,0.0199301148,0.04098222610129077
1098,1608,Reclaim,Draw two cards.<br> Empower 1: Add a Pharaoh's Heirloom to your hand.,death,common,,4,0,0,spell,mortal,0.075,0.522,0.522,-16,312,0.15079367160797,0.02061822,0.021252178799999997,0.030747503906738662
1099,1607,Returned Tombguard,Roar: Summon a random 1 mana Anubian from your void.<br>Empower 1: Add a Pharaoh's Heirloom to your hand.,death,common,anubian,4,3,3,creature,mortal,0.039,0.489,0.489,96,215,-0.0039595365524292,0.01620003,0.0165919032,0.024189658908039067
1100,1609,On Her Command,Destroy an enemy creature.<br>Give +2 strength to each friendly Anubian with mana cost 1.,death,common,,6,0,0,spell,mortal,0.009000000000000001,0.45399999999999996,0.45399999999999996,66,120,-0.067041218280792,0.01620003,0.0165919032,0.024189658908039067
1101,1610,Bifurcating Curse,Pick one:<br>• Destroy each creature with an even mana cost.<br>• Destroy each creature with an odd mana cost.,death,common,,6,0,0,spell,mortal,0.314,0.526,0.528,23,483,0.42932438850403004,0.07216377,0.072052488,0.0015444574238713895
1102,1611,Big Bony Bastard,Tempt fate.<br>Empower 1: Add a Pharaoh's Heirloom to your hand.,death,common,anubian,5,4,5,creature,mortal,0.009000000000000001,0.408,0.408,84,166,0.009721040725708001,0.01620003,0.0165919032,0.024189658908039067
1103,1612,Vile Reaver,Blitz. Burn 1.,death,rare,anubian,1,2,2,creature,mortal,0.366,0.539,0.541,18,338,0.035676240921021,0.5890920000000001,0.6092070911999999,0.034145924914953656
1104,1613,Hand of the Abyss,Roar: Summon a random 1 mana Anubian from your void.<br>Empower 1: Add a Pharaoh's Heirloom to your hand.,death,rare,anubian,3,1,2,creature,mortal,0.272,0.546,0.5479999999999999,17,277,0.076151967048645,0.26214593999999997,0.2705934492,0.03222445176911776
1105,1614,Heirloom Retriever,Deadly. Tempt fate. <br>Afterlife: Add a Pharaoh's Heirloom to your hand.,death,rare,anubian,4,3,2,creature,mortal,0.037000000000000005,0.501,0.501,15,108,-0.090054571628571,0.05007282,0.0504367416,0.007267847107472762
1106,1615,Scorched Seeker,"Tempt fate.<br>Roar: Target a creature. Give it -1 health if it is an enemy, otherwise give it +1 strength.",death,rare,anubian,3,3,2,creature,mortal,0.008,0.45299999999999996,0.45299999999999996,86,46,-0.10308444499969,0.027981870000000002,0.0282260664,0.008726950700578518
1107,1616,Reach into the Black,Summon three random 1 mana Anubians from your void.,death,rare,,3,0,0,spell,mortal,0.353,0.542,0.545,17,277,0.073583841323853,0.5449101,0.5627365416,0.03271446354178427
1108,1617,Bone Roller,Roar: Tempt fate and apply the result to each friendly creature.,death,rare,anubian,5,3,3,creature,mortal,0.002,0.405,0.405,7,57,-0.18626087903976,0.02503641,0.0261438156,0.04423180479949002
1109,1618,Hope Lost,"Give -1/-1 to each creature in your opponent’s hand. If this would set its health to 0 or less, obliterate that card. ",death,rare,,3,0,0,spell,mortal,0.013000000000000001,0.451,0.451,1,67,0.029520392417908,0.05449101,0.0564521328,0.035989841260053716
1110,1619,Dead King's Touch,Give an enemy creature -4/-4.<br>Empower 1: Add a Pharaoh’s Heirloom to your hand.,death,rare,,5,0,0,spell,mortal,0.011000000000000001,0.475,0.474,111,56,0.020218729972839,0.036818250000000004,0.038174598,0.03683901326108637
1111,1620,Beacon of the Dammed,"If there are at least four 1 mana Anubians in your void, at the end of your turn, summon one randomly.",death,rare,,3,0,1,weapon,mortal,0.016,0.499,0.499,89,77,-0.058993637561798,0.03976371,0.04151280959999999,0.0439873341798336
1112,1621,Over the Line,Your creatures perform an extra attack on your opponent's god.,death,epic,,5,0,0,spell,mortal,0.10099999999999999,0.502,0.502,98,235,-0.030195534229278998,0.16347303,0.1692572436,0.03538328983074459
1113,1622,Lucky Devil,"Backline. Tempt fate.<br>Once per turn, destroy an enemy creature after it attacks.",death,epic,nether,5,2,4,creature,mortal,0.028999999999999998,0.48200000000000004,0.48200000000000004,29,132,0.014053225517273,0.057436469999999996,0.059063209199999994,0.02832240908955578
1114,1623,Land of the Dead,Select up to six 1 mana Anubians from your void and summon them to the board.,death,epic,,6,0,0,spell,mortal,0.35700000000000004,0.542,0.545,17,419,0.197340965271,0.28276416,0.29214309239999997,0.03316874528936052
1115,1624,"Semut, Bearer of Burdens","After this creature is summoned, give +1 strength to each other friendly Anubian.",death,legendary,anubian,1,1,1,creature,mortal,0.106,0.537,0.5379999999999999,27,67,0.021408438682556,4.37106264,4.520136816,0.03410479059160773
1116,1625,"Asenath, Hand of the Pharaohs","Backline.<br>Ability: Summon a 1 mana Anubian from your void, and give it deadly.",death,legendary,anubian,4,4,5,creature,mortal,0.036000000000000004,0.503,0.503,91,44,-0.08006542921066301,2.66416857,2.7555779951999995,0.034310676219710554
1117,390,Golden Sabre,Afterlife: Heal your god for 4.,light,epic,,2,2,3,weapon,etherbots,0.001,0.529,0.529,29,3,0.025626420974731,144.4600857,149.38364703599999,0.03408250321978022
1118,1626,The Quorum of Pharaohs Past,Roar: Deal 2 damage to a random enemy. Repeat this for each Pharaoh's Heirloom in your void and hand.,death,legendary,anubian,7,7,7,creature,mortal,0.044000000000000004,0.536,0.536,37,53,-0.080182611942291,2.3342770500000003,2.4136261416,0.033993005071955656
1119,1627,Sneak a Peek,Look at the creatures in your opponent’s hand. Give -2 strength to one of them.,deception,common,,1,0,0,spell,mortal,0.006999999999999999,0.384,0.384,22,253,0.066904306411743,0.01767276,0.018013122,0.019259131001609274
1120,1628,Aspect Juggler,Roar: Summon a random 1 mana creature from another domain.,deception,common,guild,2,1,1,creature,mortal,0.011000000000000001,0.413,0.413,35,322,0.036082148551941,0.01620003,0.0169224192,0.044591843348438215
1121,1629,Blade Borrower,Echo.<br>Roar: Give -2 strength to an enemy creature.,deception,common,guild,3,2,1,creature,mortal,0.5720000000000001,0.51,0.511,0,434,0.073487401008606,0.08541834,0.08798335919999999,0.030028904799601474
1122,1630,Shadowstep Backstabber,"Echo.<br>After you summon a creature from another domain, this creature gains deadly for 1 turn.",deception,common,guild,1,1,1,creature,mortal,0.009000000000000001,0.401,0.401,-4,185,-0.060432732105255,0.01620003,0.016294438799999998,0.005827692911679638
1123,1631,Bound by Her Will,Take control of an enemy creature with strength 1 or less.,deception,common,,3,0,0,spell,mortal,0.5920000000000001,0.513,0.515,-2,645,0.062729954719543,0.11781840000000002,0.12116716559999999,0.02842311217942163
1124,1632,Goblin Rallyboss,"Tempt fate.<br>After this creature attacks, summon a random 1 mana War creature.",deception,common,guild,3,3,2,creature,mortal,0.021,0.442,0.441,-14,206,0.098237991333008,0.019145489999999998,0.0195665472,0.021992500583688467
1125,1633,Shakedown,"Draw a card.<br>If you control the creature with the most strength, draw another card.",deception,common,,2,0,0,spell,mortal,0.022000000000000002,0.49,0.49,-25,452,0.0757976770401,0.02209095,0.0232352748,0.051800615184045905
1126,1634,Appeal to Mercy,"Summon two random 1 mana War creatures, and give +1 strength to them.",deception,common,,3,0,0,spell,mortal,0.048,0.466,0.465,31,317,-0.21605968475342,0.01620003,0.0165919032,0.024189658908039067
1127,1635,Odds and Ends Dealer,Roar: Give +3 strength to a random friendly creature from another domain.,deception,common,guild,5,4,4,creature,mortal,0.003,0.386,0.385,90,151,-0.05635088682174701,0.01620003,0.0165919032,0.024189658908039067
1128,1637,Rollicking Lyricist,Tempt fate.<br>Roar: Summon a random 1 mana War creature.,deception,rare,,3,2,1,creature,mortal,0.006,0.429,0.429,44,48,-0.055066823959351,0.038290979999999995,0.0394636104,0.030624194000780508
1129,1638,Beguiling Blade,Echo. <br>Roar: This creature steals 1 strength from the strongest enemy creature.,deception,rare,,2,1,1,creature,mortal,0.35600000000000004,0.522,0.524,-5,234,-0.13433277606964,0.94549266,0.9777324312,0.03409838337613323
1130,1639,Protective Local,Echo.<br>Roar: Give +1/+1 to the weakest creature.,deception,rare,guild,3,2,2,creature,mortal,0.006999999999999999,0.45399999999999996,0.45399999999999996,18,41,-0.10339051485062001,0.03976371,0.04151280959999999,0.0439873341798336
1131,1640,Corrupting Influence,"Summon two random 1 mana creatures from another domain. Then, tempt fate and apply the buff to both of those creatures.",deception,rare,,4,0,0,spell,mortal,0.006999999999999999,0.43799999999999994,0.43700000000000006,30,55,0.14451551437378002,0.04270917,0.0422068932,0.011900349964635628
1132,1641,Arms Dealer,"Echo. Hidden for 1 turn.<br>At the start of your turn, expend 1 mana. If you do, give +1 strength to each friendly creature until the end of turn.",deception,rare,,4,3,3,creature,mortal,0.025,0.505,0.505,48,129,0.064360976219177,0.07658195999999999,0.07757210519999999,0.012929222495741825
1133,1642,Lady of Whispers,"After you summon a creature from another domain, draw a card.",deception,rare,,4,4,4,creature,mortal,0.008,0.43200000000000005,0.43200000000000005,139,39,-0.08321613073349,0.06332739,0.0656404776,0.0365258634533967
1134,1644,Armory Heist,"Pull the strongest relic from your opponent’s deck to your hand. If there are no relics in their deck, equip a 1/1 Barbed Hook instead.",deception,rare,,2,0,0,spell,mortal,0.047,0.467,0.467,66,96,-0.21323662996292,0.10750929,0.111218634,0.03450254391969293
1135,1645,Team Up,"Give twin strike and “At the end of this turn, gain hidden” to each friendly creature.",deception,rare,,3,0,0,spell,mortal,0.017,0.444,0.444,26,69,-0.10739946365356,0.051545549999999996,0.0531139212,0.030426898151246846
1136,1647,Unlikely Pact,Add three random 1 mana War creatures to your hand.,deception,epic,,2,0,0,spell,mortal,0.07,0.49200000000000005,0.49200000000000005,-111,211,-0.027460217475891,0.08983653,0.0936021312,0.04191614702838585
1137,1646,Twenty Sided Mace,"When you summon a creature from another domain, give it +1/+1.",deception,epic,,4,2,2,weapon,mortal,0.009000000000000001,0.42100000000000004,0.42100000000000004,110,118,0.05157208442688,0.06774558,0.06970582439999999,0.028935384419175262
1138,1648,Heroic Brawler,"At the end of your turn, if this creature has the most strength, give +1/+1 to your weakest creature.",deception,epic,,5,5,5,creature,mortal,0.025,0.47700000000000004,0.47700000000000004,-48,141,0.16446053981780998,0.06038193,0.06309550439999999,0.04494017332668876
1139,1649,"Alika, Scarlet Thief","Echo.<br>At the end of your turn, this creature steals 1 strength from the strongest creature and gives it to the weakest creature.",deception,legendary,,3,1,4,creature,mortal,0.006,0.46,0.46,34,48,-0.045942366123199,2.3121861,2.3903908668,0.03382286866961093
1140,1650,"Pietro, Merry Bandit","Roar: Summon two random 1 mana War creatures, then give hidden to each friendly creature.",deception,legendary,,4,1,1,creature,mortal,0.076,0.532,0.5329999999999999,120,131,0.16770911216736,7.4343410400000005,7.6873724891999995,0.03403549122088687
1141,1651,"Galatea, Unyielding Friend","Roar: Add a random 1 mana War creature to your hand. <br>After you play a creature from another domain, give it +1/+1.",deception,legendary,,5,3,7,creature,mortal,0.043,0.501,0.501,-148,38,0.018412828445435,3.387279,3.5025772068,0.03403859168376739
1142,1652,Scuttler Sentry,Afterlife: Deal 1 damage to two random enemy creatures.,magic,common,atlantean,1,2,1,creature,mortal,0.015,0.439,0.439,27,220,0.075071215629578,0.019145489999999998,0.019269082799999997,0.006455452432922795
1143,1653,Dream Shaman,Roar: Heal a creature for 1 health.,neutral,common,mystic,1,2,2,creature,mortal,0.001,0.456,0.456,-41,251,-0.060415387153625,0.014727300000000002,0.015501200399999998,0.05254869528019364
1144,1654,Gleamweaver,Roar: Obliterate 2 cards in any void.,neutral,common,mystic,1,2,2,creature,mortal,0.07,0.522,0.524,25,710,0.11451900005341001,0.13990935000000002,0.1412294868,0.009435658160087101
1145,1655,Bestowing Saint,"At the start of your turn, heal a random damaged friendly creature for 2.",light,common,wild,2,2,2,creature,mortal,0.008,0.413,0.413,-70,247,0.0090049505233765,0.01620003,0.016195284,0.00029304827257119523
1146,1656,City Sniper,Roar: Give -2 strength to an enemy creature until the end of the turn.,neutral,common,olympian,2,2,2,creature,mortal,0.005,0.469,0.469,-105,277,0.32524466514586997,0.02503641,0.0265734864,0.06139364229935523
1147,1657,Aetheric Repulsor,Ward.,magic,common,aether,2,3,1,creature,mortal,0.006,0.435,0.435,-48,170,-0.0031089186668396,0.01620003,0.016195284,0.00029304827257119523
1148,1658,Oasis Guard,Frontline.,light,common,anubian,2,3,2,creature,mortal,0.008,0.43,0.43,-79,202,0.13025104999542,0.01767276,0.0176165028,0.003193437462513827
1149,1659,Furious Felid,Roar: Deal 1 damage to each 1/1 creature.,nature,common,olympian,3,3,3,creature,mortal,0.003,0.405,0.405,2,276,0.049848437309265005,0.01767276,0.017186832,0.028273273399076693
1150,1660,Chiroptic Hemovore,"Roar: Deal 2 damage to your opponent's god, and heal your god for 2 health.",death,common,nether,3,3,2,creature,mortal,0.017,0.45899999999999996,0.45899999999999996,177,208,-0.10835754871368,0.01767276,0.018244483199999998,0.03235053268419867
1151,1662,Benevolent Soul,Roar: Give +1 strength to a friendly creature.,neutral,common,aether,3,4,2,creature,mortal,0.001,0.418,0.418,41,141,-0.063310742378235,0.014727300000000002,0.0154350972,0.0480602147033059
1152,1663,Wandering Warrior,"Roar: If you have no other friendly creatures, give +2 strength to this creature.",deception,common,guild,4,4,4,creature,mortal,0.004,0.387,0.387,6,194,0.0046098232269287,0.01620003,0.0165919032,0.024189658908039067
1153,1664,Woods Hunter,Roar: Deal 1 damage to the weakest enemy creature.,neutral,common,amazon,4,4,4,creature,mortal,0.002,0.42700000000000005,0.42700000000000005,103,244,0.09393477439880399,0.01767276,0.0176495544,0.0013147980665165937
1154,820,Form of Power,Deal 2 damage to an enemy creature and 1 damage to your opponent's god.,magic,rare,,1,0,0,spell,trial,0.068,0.518,0.519,10,39,0.053016066551207996,9.588945030000001,9.915083380799999,0.03401191161067666
1155,821,Archvisionist,"Roar: If you are holding an Aether, add a random Magic spell with cost 1 to your hand.",magic,rare,aether,5,4,5,creature,trial,0.002,0.46799999999999997,0.46799999999999997,12,28,0.22651290893555,0.40794621000000003,0.4102695108,0.005695115539864883
1156,1665,Raider Captain,Roar: Give blitz and protected to a friendly creature.,war,common,viking,5,5,5,creature,mortal,0.023,0.47,0.47,-5,245,-0.014851689338684,0.01767276,0.0179139672,0.013648530280499449
1157,1666,Dead Body Guard,"After this creature is summoned, summon a 1/1 Skeleton.",neutral,common,anubian,1,1,1,creature,mortal,0.013999999999999999,0.521,0.521,35,473,-0.22517186403275002,0.02209095,0.0232352748,0.051800615184045905
1158,1667,Sneaky Bruiser,Hidden.,neutral,common,guild,5,6,4,creature,mortal,0.052000000000000005,0.523,0.525,58,622,-0.0016719102859497,0.09425472,0.09687423960000001,0.027791919598297132
